,tconst,primaryTitle,titleFR,Cluster_15
27345,tt0148689,Street of the Crane's Foot,Rue du Pied de Grue,0
27346,tt0148703,Sapevano solo uccidere,Seul contre les mercenaires,1
27347,tt0149151,Still Crazy,Still Crazy: De retour pour mettre le feu,0
27348,tt0149171,Strays,Strays,6
27349,tt0149214,Suzie Washington,Suzie Washington,5
27350,tt0149261,Deep Blue Sea,Peur bleue,9
27351,tt0149295,Il trionfo di Maciste,Le triomphe de Maciste,5
27352,tt0149343,Waking Up Horton,"Horton, drôle de sorcier",5
27353,tt0149367,Where the Money Is,En toute complicité,0
27354,tt0149372,The White Raven,Le Solitaire,2
27355,tt0149603,The Death Agony of the Eagles,L'agonie des aigles,1
27356,tt0149624,All the Pretty Horses,De si jolis chevaux,8
27357,tt0149640,The Lovers of Bras-Mort,Les amants de Bras-Mort,1
27358,tt0149641,The Lovers of Midnight,Les amants de minuit,1
27359,tt0149642,The Damned Lovers,Les amants maudits,6
27360,tt0149653,A Friend of the Family,L'ami de la famille,4
27361,tt0149655,"Love, Madame",Le Don Juan du sleeping,7
27362,tt0149665,Les anciens de Saint-Loup,Les anciens de Saint-Loup,0
27363,tt0149691,Anywhere But Here,"Ma mère, moi et ma mère",0
27364,tt0149697,L'appel du destin,L'appel du destin,0
27365,tt0149705,"Ariane, jeune fille russe","Ariane, jeune fille russe",8
27366,tt0149707,The Aristocrats,Les aristocrates,0
27367,tt0149716,Arènes joyeuses,Arènes joyeuses,4
27368,tt0149721,The Murderer Is Not Guilty,L'assassin n'est pas coupable,6
27369,tt0149723,Besieged,Shanduraï,8
27370,tt0149730,Heart of the Casbah,Au coeur de la Casbah,1
27371,tt0149732,Au pays du soleil,Au pays du soleil,4
27372,tt0149733,L'auberge en folie,L'auberge en folie,4
27373,tt0149742,Adventures in Indochina,Les aventuriers du Mékong,9
27374,tt0149778,Balkon,Le balcon,1
27375,tt0149783,Banco de Prince,Banco de Prince,9
27376,tt0149836,Beautiful Love,Bel amour,1
27377,tt0149838,The Beautiful Image,La belle image,1
27378,tt0149843,Berlingot and Company,Berlingot et Cie,4
27379,tt0149845,The Crew of the Dora,L'équipage Dora,6
27380,tt0149912,Bobosse,Bobosse,1
27381,tt0149923,Hi Doc,Bonjour Toubib,4
27382,tt0149924,Bonjour jeunesse,L'orpheline des glaciers,1
27383,tt0149936,Le bossu,Le bossu ou Le petit Parisien,9
27384,tt0149964,Broken Vessels,Dérapages,1
27385,tt0149966,Liberty,"Bronte, chronique d'un massacre",1
27386,tt0150010,Bécassine,Bécassine,4
27387,tt0150056,Lucrezia Borgia,Lucrèce Borgia - Le castellane,1
27388,tt0150079,Majestic Hotel Cellars,Les caves du Majestic,6
27389,tt0150086,Mother Love,La chaleur du sein,0
27390,tt0150143,Claire Dolan,Claire Dolan,1
27391,tt0150211,Run After Me Until I Catch You,Cours après moi... que je t'attrape,4
27392,tt0150216,Cradle Will Rock,"Broadway, 39ème rue",1
27393,tt0150222,Crime of Crimes,Le crime des crimes,6
27394,tt0150248,Czy Lucyna to dziewczyna?,Mam'zelle l'ingénieur,7
27395,tt0150331,Les diplômés du dernier rang,Les diplômés du dernier rang,4
27396,tt0150377,Double Jeopardy,Double jeu,10
27397,tt0150392,Ahlam Hind we Kamilia,Les Rêves de Hind et Camilia,8
27398,tt0150411,Due bianchi nell'Africa nera,Deux corniauds dans la brousse,4
27399,tt0150430,Désiré,Désiré,4
27400,tt0150464,In All Innocence,En plein coeur,10
27401,tt0150472,L'entourloupe,L'entourloupe,4
27402,tt0150485,Espoirs...,Champ maudit,0
27403,tt0150488,B.U.S.T.E.D,G-Men,6
27404,tt0150505,Fantasia Among the Squares,Fantasia chez les ploucs,4
27405,tt0150545,Fifth Ward,Boyz in the Ghetto,1
27406,tt0150661,14 and Under,Libres Jouissances,4
27407,tt0150662,Show Me Love,Fucking Åmål,7
27408,tt0150702,Les gaîtés de la finance,Les gaîtés de la finance,4
27409,tt0150807,L'habit vert,L'habit vert,4
27410,tt0150844,Harmagedon: Genma taisen,Harmagedon: Genma taisen,9
27411,tt0150943,"Honeybaby, Honeybaby","Honeybaby, Honeybaby",2
27412,tt0150980,The Housemaid,La servante,6
27413,tt0151028,The Idol,L'idole,1
27414,tt0151034,Il est charmant,"Paris, je t'aime",4
27415,tt0151035,Once Upon a Time There Was a Singing Blackbird,Il était une fois un merle chanteur,0
27416,tt0151070,The Intruder,L'ange noir,1
27417,tt0151117,I Am with You,Je suis avec toi,8
27418,tt0151132,Jim la houlette,Jim la houlette,4
27419,tt0151137,The Messenger: The Story of Joan of Arc,Jeanne d'Arc,5
27420,tt0151152,Journal intime des affaires en cours,Journal intime des affaires en cours,3
27421,tt0151160,Jeungeon,La Guerre Éternelle,6
27422,tt0151169,Jánosik,Yanosik le rebelle,5
27423,tt0151239,Kolobos,Kolobos,12
27424,tt0151267,Kult ciala,Rapsodie d'amour (Volupté),8
27425,tt0151423,Just Me,Ma pomme,4
27426,tt0151479,Next Stop Paradise,Terminus paradis,10
27427,tt0151494,Marie de Nazareth,Marie de Nazareth,1
27428,tt0151495,The .44 Specialist,Agent très spécial 44,2
27429,tt0151508,Les matins infidèles,Les matins infidèles,1
27430,tt0151558,The Mickey Mouse Anniversary Show,La fabuleuse histoire de Mickey,1
27431,tt0151568,Topsy-Turvy,Topsy-Turvy,11
27432,tt0151572,The Miracle of P. Tinto,Le miracle de P. Tinto,4
27433,tt0151615,"Monique, mein heißer Schoß",Les cuisses de Monique,7
27434,tt0151635,Moulin Rouge,Moulin Rouge,3
27435,tt0151691,My Name Is Joe,My Name Is Joe,8
27436,tt0151701,Mysteries of Paris,Les mystères de Paris,5
27437,tt0151702,Das Mädchen mit dem Mini,La fille au monokini,4
27438,tt0151738,Never Been Kissed,College attitude,7
27439,tt0151750,Nobody Wanted to Die,Personne ne voulait mourir,6
27440,tt0151771,No Room at the Inn,Cendrillon du faubourg,1
27441,tt0151785,The Night Is My Kingdom,La nuit est mon royaume,1
27442,tt0151804,Office Space,"35 heures, c'est déjà trop",4
27443,tt0151843,Open Letter,Lettre ouverte,1
27444,tt0151849,The Orderly,L'ordonnance,1
27445,tt0151886,Pamuk Prenses ve 7 cüceler,Le conte fabuleux de Blanche Neige,13
27446,tt0151987,Pirates of the 20th Century,Les pirates du XXème siècle,9
27447,tt0152015,Pola X,Pola X,8
27448,tt0152018,Convoy Busters,Un flic explosif,2
27449,tt0152066,The Adventures of Buratino,Les Aventures de Pinocchio,9
27450,tt0152113,Páter Vojtech,Amour Interdit,1
27451,tt0152178,Restons groupés,Restons groupés,4
27452,tt0152185,Rewind,Rewind,13
27453,tt0152223,Romance de Paris,Romance de Paris,3
27454,tt0152243,The Stream,Le ruisseau,1
27455,tt0152296,Hit Parade,Parade des succès,4
27456,tt0152367,Sepolta viva,Sepolta viva,1
27457,tt0152438,The Silence,Le silence,1
27458,tt0152539,South Seas,Le massacre des mers du Sud,5
27459,tt0152548,Spanish Fly,Spanish Fly,7
27460,tt0152798,Serenade of Texas,Sérénade au Texas,1
27461,tt0152930,Taxi,Taxi,4
27462,tt0152976,Thunder Over Paris,Tempête,1
27463,tt0153032,This Year's Love,Mariage à l'anglaise,7
27464,tt0153213,Tough Cops,Miami stup,2
27465,tt0153323,Tu m'as sauvé la vie,Tu m'as sauvé la vie,4
27466,tt0153342,Where the Bullets Fly,Miss Dynamite,0
27467,tt0153360,Twist of Fate,Les roses de l'assassin,2
27468,tt0153414,A Bag of Marbles,Un sac de billes,11
27469,tt0153415,Dragnet Night,Un soir de rafle,1
27470,tt0153438,Une larme dans l'océan,Une larme dans l'océan,1
27471,tt0153439,Une vie sans joie,Catherine,1
27472,tt0153464,Up at the Villa,Il suffit d'une nuit,8
27473,tt0153521,La verginella,Les mille et un plaisirs,1
27474,tt0153523,"The Living Image, or the Lady of Petrograd",Le vertige,1
27475,tt0153554,Le lys de mer,Le lis de mer,1
27476,tt0153584,Voglia di donna,Chevauchées perverses,4
27477,tt0153588,Stolen Life,Voleur de vie,1
27478,tt0153666,The Way of Lost Souls,Traquée,1
27479,tt0153737,Folle d'elle,Folle d'elle,4
27480,tt0153755,When Love Comes Along,Attractions fatales,8
27481,tt0153930,Lovers in Woomuk-Baemi,A Short Love Affair,8
27482,tt0154039,So Much for Justice!,C'est la vérité,1
27483,tt0154043,Love in Jamaica,À la Jamaïque,4
27484,tt0154044,À la manière de Sherlock Holmes,À la manière de Sherlock Holmes,2
27485,tt0154045,À pleines mains,À pleines mains,2
27486,tt0154111,Abused Confidence,Abus de confiance,1
27487,tt0154139,Les amants du pont Saint-Jean,Les amants du pont Saint-Jean,0
27488,tt0154144,Ancora una volta prima di lasciarci,Encore une fois avant de se quitter,1
27489,tt0154169,L'asino d'oro: processo per fatti strani contro Lucius Apuleius cittadino romano,L'âne d'or,4
27490,tt0154174,Shop Girls of Paris,Au bonheur des dames,1
27491,tt0154175,Au grand balcon,Au grand balcon,5
27492,tt0154232,The Benefactor,Le bienfaiteur,6
27493,tt0154243,Vacation Temptations,Le sexe en vadrouille,4
27494,tt0154249,Would-Be Gentleman,Le bourgeois gentilhomme,7
27495,tt0154255,Full House,Brelan d'as,10
27496,tt0154266,"Buridan, héros de la tour de Nesle","Buridan, héros de la tour de Nesle",9
27497,tt0154268,Buster se marie,Buster se marie,4
27498,tt0154270,Cadet Rousselle,Cadet Rousselle,5
27499,tt0154286,Les carottes sont cuites,Culottes courtes,4
27500,tt0154295,Ce cochon de Morin,Ce cochon de Morin,7
27501,tt0154296,Ce coquin d'Anatole,Ce coquin d'Anatole,4
27502,tt0154297,This Desired Body,Ce corps tant désiré,1
27503,tt0154298,This Pretty World,Ce joli monde,4
27504,tt0154301,Cent francs par seconde,Cent francs par seconde,4
27505,tt0154306,The Unknown Singer,Le chanteur inconnu,1
27506,tt0154329,Ciboulette,Ciboulette,4
27507,tt0154341,The Thistles of the Baragan,Les chardons du Baragan,1
27508,tt0154342,Clara de Montargis,Désir d'une heure,1
27509,tt0154350,Nelio's Story,Comédia Infantil,1
27510,tt0154378,Dance Me to My Song,Dance Me to My Song,8
27511,tt0154389,The Last Penny,La Merveille blanche,1
27512,tt0154391,Boys and Girls,Des garçons et des filles,4
27513,tt0154420,The Celebration,Festen,1
27514,tt0154421,The Idiots,Les idiots,0
27515,tt0154443,8 ½ Women,8 femmes et demie,0
27516,tt0154469,Le facteur s'en va-t-en guerre,Le facteur s'en va-t-en guerre,6
27517,tt0154473,Twisted Mistress,La fausse maîtresse,0
27518,tt0154506,Following,Following - Le suiveur,12
27519,tt0154509,Le franciscain de Bourges,Le franciscain de Bourges,6
27520,tt0154551,Le gros coup,Le gros coup,2
27521,tt0154587,"Hey There, It's Yogi Bear",Les aventures de Yogi le nounours,5
27522,tt0154609,The London Man,L'homme de Londres,6
27523,tt0154621,Vagabond Humor,L'humeur vagabonde,1
27524,tt0154698,"Játssz, Félix, játssz!","Joue, Félix, joue!",3
27525,tt0154767,Lettres d'amour,Lettres d'amour,1
27526,tt0154805,Colossus of the Arena,Maciste contre les géants,5
27527,tt0154807,The Virgin Bride,Mademoiselle ma mère,4
27528,tt0154813,Josefa's Loot,Le magot de Josefa,4
27529,tt0154867,The Lie of Nina Petrovna,Le mensonge de Nina Petrovna,10
27530,tt0154870,The Giraffe,La girafe,2
27531,tt0154887,Mob Queen,Rose Mafia,4
27532,tt0154942,Neecha Nagar,La ville basse,1
27533,tt0154961,The Postmaster's Daughter,Nostalgie,1
27534,tt0155000,Les patates,Les patates,0
27535,tt0155031,Polvere di Napoli,Polvere di Napoli,4
27536,tt0155040,Too Late to Love,Pourquoi viens-tu si tard...,1
27537,tt0155048,Mind the Paint,Prenez garde à la peinture,4
27538,tt0155090,Cancer,Rak,1
27539,tt0155108,The Revenge of Roger,La revanche de Roger la Honte,6
27540,tt0155116,Roger la Honte,Roger la Honte,1
27541,tt0155117,King of Hotels,Le roi des palaces,4
27542,tt0155150,Secrets of a Chambermaid,Les secrets d'une femme de chambre,1
27543,tt0155157,Serial Lover,Serial Lover,4
27544,tt0155158,Weaker Sex,Le sexe faible,4
27545,tt0155235,Song of the Clouds,Sérénade aux nuages,4
27546,tt0155267,The Thomas Crown Affair,Thomas Crown,10
27547,tt0155273,The Sad Sack,Tire au flanc,4
27548,tt0155278,The Ghost of Yotsuya,Histoire de fantômes japonais,14
27549,tt0155296,Vámmentes házasság,Mariage en franchise,7
27550,tt0155306,Savage Man Savage Beast,Les derniers cris de la savane,5
27551,tt0155312,A Son from America,Un fils d'Amérique,0
27552,tt0155316,Une femme en blanc se révolte,Une femme en blanc se révolte,1
27553,tt0155345,La peur,Vertige d'un soir,1
27554,tt0155388,The Winslow Boy,L'honneur des Winslow,8
27555,tt0155415,Spray of the Days,L'Écume des jours,0
27556,tt0155479,Les ailes de la colombe,Les ailes de la colombe,8
27557,tt0155485,"Aloha, le chant des îles","Aloha, le chant des îles",9
27558,tt0155522,Schools Falling Apart,Le Bahut va craquer!,4
27559,tt0155528,Bamboo Gods and Iron Men,"Nerfs d'acier, gants de velours",5
27560,tt0155578,Byleth: The Demon of Incest,Les démons sexuels,1
27561,tt0155580,It's the Paris Life,C'est la vie parisienne,4
27562,tt0155581,C'est pas parce qu'on n'a rien à dire qu'il faut fermer sa gueule!,C'est pas parce qu'on a rien à dire qu'il faut fermer sa gueule!,4
27563,tt0155586,Bells Without Joy,Carillons sans joie,6
27564,tt0155589,The Carpathian Castle,Le Château des Carpathes,12
27565,tt0155592,Ce soir les jupons volent...,Ce soir les jupons volent...,0
27566,tt0155594,Ces sacrées vacances,Ces sacrées vacances,4
27567,tt0155597,Chacun son tour,Chacun son tour,4
27568,tt0155609,Maxim's Porter,Le chasseur de chez Maxim's,4
27569,tt0155612,Le chemin de Damas,Le chemin de Damas,11
27570,tt0155614,Les chiffonniers d'Emmaüs,Les chiffonniers d'Emmaüs,0
27571,tt0155626,Chéri,Chéri,0
27572,tt0155628,"Honey, Scare Me","Chéri, fais-moi peur",4
27573,tt0155629,Easiest Profession,Le chômeur de Clochemerle,4
27574,tt0155685,Trouble Among Widows,Du grabuge chez les veuves,12
27575,tt0155704,C.I.A. Secret Story,Face d'espion CIA,1
27576,tt0155706,Faut s'les faire!... Ces légionnaires,Faut s'les faire!... Ces légionnaires,4
27577,tt0155711,Flawless,Personne n'est parfait(e),0
27578,tt0155722,The Piano Player,Une chanson d'amour et de mort,8
27579,tt0155753,I'll Be Home for Christmas,Sacré Père Noël,0
27580,tt0155754,I'll Remember April,Souvenirs d'avril,6
27581,tt0155755,Un idiot à Paris,Un idiot à Paris,4
27582,tt0155776,Jawbreaker,Jawbreaker,4
27583,tt0155796,Dr. Akagi,Docteur Akagi,0
27584,tt0155810,Kleine Teun,Le p'tit Tony,7
27585,tt0155839,Love in a 4 Letter World,Initiation d'une lycéenne,0
27586,tt0155841,The Mechanic Gavrilov's Beloved Woman,La Bien aimée du mécanicien Gavrilov,7
27587,tt0155861,Maternité clandestine,Maternité clandestine,0
27588,tt0155885,Why Women Sin,La moucharde,6
27589,tt0155903,Les naufrageurs,Les naufrageurs,1
27590,tt0155955,A Little Virtuous,La petite vertu,0
27591,tt0155975,Psycho,Psycho,12
27592,tt0155986,Quai du Point-du-Jour,Quai du Point-du-Jour,1
27593,tt0156038,Salkim Hanim'in Taneleri,Les diamants de Mme Salkim,1
27594,tt0156083,La situation est grave... mais pas désespérée,La Situation est grave... mais pas désespérée!,4
27595,tt0156106,Stonebrook,Le prix du mensonge,6
27596,tt0156142,3000 Million Without an Elevator,Trois milliards sans ascenseur,6
27597,tt0156157,Vacanta tragica,Vacances tragiques,1
27598,tt0156245,100% Arabic,100% Arabica,4
27599,tt0156248,August 32nd on Earth,Un 32 août sur terre,8
27600,tt0156297,Appuntamento a Ischia,Je cherche une maman,7
27601,tt0156300,Hinterland,L'arrière pays,1
27602,tt0156323,Screwed,Les embrouilles de Will,4
27603,tt0156329,The Doll of Satan,La Poupée de Satan,14
27604,tt0156386,Spring in My Hometown,Ce printemps dans mon pays natal,6
27605,tt0156405,Cinq millions comptant,Cinq millions comptant,4
27606,tt0156408,Class Trip,La classe de neige,8
27607,tt0156413,The Clown at Midnight,Le clown de l'horreur,12
27608,tt0156414,Le club des 400 coups,Le club des 400 coups,1
27609,tt0156419,Le colonel est de la revue,Le colonel est de la revue,4
27610,tt0156424,Le congrès des belles-mères,Le congrès des belles-mères,4
27611,tt0156425,Coq en pâte,Coq en pâte,4
27612,tt0156426,Lovers on a Tightrope,La corde raide,1
27613,tt0156427,Open Bodies,Les corps ouverts,1
27614,tt0156429,Le costaud des Batignolles,Le costaud des Batignolles,4
27615,tt0156430,Coup dur chez les mous,Coup dur chez les mous,4
27616,tt0156431,Coupable?,Coupable?,1
27617,tt0156435,Crainquebille,Crainquebille,1
27618,tt0156441,Le curé de Saint-Amour,Le curé de Saint-Amour,4
27619,tt0156455,Leaf on a Pillow,Feuille sur un oreiller,6
27620,tt0156462,Demain nous divorçons,"Demain, nous divorcons!",4
27621,tt0156464,Le dernier Robin des Bois,Le dernier Robin des Bois,0
27622,tt0156465,Plätze in Städten,Des places dans les villes,1
27623,tt0156467,"Descendez, on vous demande","Descendez, on vous demande",4
27624,tt0156478,Dis-moi que je rêve,Dis-moi que je rêve,0
27625,tt0156483,Le don d'Adèle,Le Don d'Adèle,4
27626,tt0156498,Les Duraton,Les Duraton,4
27627,tt0156512,A Legitimate Defense,En légitime défense,1
27628,tt0156515,Entropy,Entropy,7
27629,tt0156517,The Other Side of Paradise,L'envers du paradis,1
27630,tt0156524,The Eternal Jew,Le péril juif,3
27631,tt0156582,Grock,Grock,1
27632,tt0156583,The Big Swag,La grosse caisse,4
27633,tt0156587,Flowers of Shanghai,Les fleurs de Shanghai,1
27634,tt0156610,The Hole,The Hole,1
27635,tt0156701,"Khrustalyov, My Car!","Khroustaliov, ma voiture!",0
27636,tt0156706,Zombie 5: Killing Birds,L'attaque des morts-vivants,12
27637,tt0156711,Kiss Toledo Goodbye,Y a-t-il un parrain pour sauver la mafia?,4
27638,tt0156729,Last Night,Last Night,7
27639,tt0156734,Legacy,Traque infernale,2
27640,tt0156735,Legend of the Mummy,La légende de la momie,2
27641,tt0156748,The Lost Chord,L'empreinte du passé,1
27642,tt0156749,Louise (Take 2),Louise (Take 2),1
27643,tt0156794,Eternity and a Day,L'éternité et un jour,1
27644,tt0156797,Mina de Vanghel,Mina de Vanghel,1
27645,tt0156807,Mr. Accident,Mr. Accident,4
27646,tt0156812,My Dog Skip,Mon chien Skip,0
27647,tt0156820,The Red Dwarf,Le nain rouge,0
27648,tt0156841,The Next Best Thing,Un couple presque parfait,7
27649,tt0156843,Night of the Ghouls,La nuit des revenants,14
27650,tt0156849,Of Freaks and Men,Des monstres et des hommes,0
27651,tt0156881,The Pawn,American Cops contre la Mafia Russe,6
27652,tt0156887,Perfect Blue,Perfect Blue,12
27653,tt0156901,The Apple,La pomme,1
27654,tt0156906,The Power of Kangwon Province,Le pouvoir de la province de Kangwon,1
27655,tt0156934,Random Hearts,L'ombre d'un soupçon,8
27656,tt0156945,The Return of the North Wind,Le retour du vent du Nord,9
27657,tt0157000,Sanctuary,Sanctuary,2
27658,tt0157016,I Stand Alone,Seul contre tous,6
27659,tt0157030,The Shoe,La chaussure,0
27660,tt0157044,Sitcom,Sitcom,7
27661,tt0157069,Nightmare in Big Sky Country,Seule contre tous,1
27662,tt0157117,Tokyo Eyes,Tokyo Eyes,4
27663,tt0157122,Faithless,Infidèle,8
27664,tt0157129,Tut mir leid wegen gestern,La raison du coeur,1
27665,tt0157134,One Evening After the War,Un soir après la guerre,6
27666,tt0157154,The Rose Seller,La petite marchande de roses,1
27667,tt0157160,Life on Earth,La vie sur terre,0
27668,tt0157183,West Beirut,West Beyrouth,7
27669,tt0157197,The Worm Eaters,Régal d'asticots,4
27670,tt0157201,Yerma,Yerma,1
27671,tt0157208,The School of Flesh,L'école de la chair,8
27672,tt0157209,School for Coquettes,L'école des cocottes,4
27673,tt0157210,School for Coquettes,L'école des cocottes,4
27674,tt0157262,2001: A Space Travesty,Y a-t-il un flic pour sauver l'humanité?,4
27675,tt0157356,Only Clouds Move the Stars,Seuls les nuages déplaçent les étoiles,1
